ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics
10008,Rifle & Saber: Tactical Combat 1850-1900,1973,2,2,90,12,42,5,,,,
177048,Barking Up The Wrong Tree,2015,2,5,30,14,98,5,,,,
9571,Baha,1989,2,6,30,7,46,5,,,,
106836,Ostfriesisches Schafe-Schubsen,2011,3,8,30,10,45,5,,,,
2385,Sold! The Antique Dealer Game,1997,2,6,45,12,56,5,,,,
27730,Eollis: Pirates des Vents,2007,3,5,120,10,54,5,,,,
179227,3 Seeds: Reap Where You Sow,2017,2,5,45,12,59,5,,,,
90125,Acuity,2010,2,20,10,6,31,5,,,,
211047,Steal This Game,2016,2,2,5,14,108,5,,,,
27,Supremacy: The Game of the Superpowers,1984,2,6,340,12,1324,5,,,,
29226,El Zorro del Desierto: Norte de Africa 1941-1942,1987,2,4,180,12,32,5,,,,
21986,Ramba Samba,2006,2,4,15,4,32,5,,,,
105550,Rolling Bones,2011,2,99,30,10,53,5,,,,
7270,GOLO,1999,1,0,10,8,238,5,,,,
8188,Die wilden Fußballkerle,2003,2,2,30,8,31,5,,,,
182796,Bardagi: The Claim for Gold,2016,2,5,120,10,53,5,,,,
81561,Monkey See Monkey Do,2010,3,12,20,6,75,5,,,,
165651,Merry Yard,2014,3,8,0,6,34,5,,,,
3425,Skunk,1953,2,8,30,6,52,5,,,,
171126,Clue: Supernatural,2014,2,6,45,8,51,5,,,,
19044,Holidays,2005,2,4,0,8,43,5,,,,
58139,Donna Leon: Gefährliches Spiel,2009,2,4,60,10,45,5,,,,
179433,Creature College,2016,2,6,45,8,51,5,,,,
13440,Horrific,2004,2,2,0,10,36,5,,,,
10196,Farlander,2002,2,4,30,10,227,5,,,,
149322,Cthulhu!!!: Hastur La Vista,,,,,,,,,,,
150539,Big Picture Apples to Apples,2012,4,6,30,7,160,5,,,,
27982,Operation Rescue Kit,2006,2,4,0,6,39,5,,,,
240423,Marvel Contest of Champions: Battlerealm,2018,3,6,45,12,61,5,,,,
165584,Crowns,2014,1,6,20,8,42,5,,,,
6235,The Perilous Parlor Game,2002,2,4,30,8,212,5,,,,
1240,Right Turn,,,,,,,,,,,
151396,Bigfoot,2014,2,2,15,12,97,5,,,,
3649,Power Play,1981,2,4,60,8,35,5,,,,
118699,Streifen Toni,2012,2,5,15,4,35,5,,,,
11215,Numeri,1973,2,4,30,7,40,5,,,,
15412,Tunebaya,2005,4,8,30,12,41,5,,,,
14021,Geister & Gespenster,2004,2,6,10,5,35,5,,,,
207814,Shadow Games,2016,2,6,15,14,42,5,,,,
193329,Limite limite,2015,3,10,30,18,74,5,,,,
2116,Cardino,1969,2,4,45,10,83,5,,,,
18117,Schoko-Hexe,1990,2,6,20,5,98,5,,,,
1433,Der grosse Gallier,2001,2,6,60,10,63,5,,,,
1500,Zocken,1998,2,8,50,10,54,5,,,,
3360,Lexicon,1933,1,4,30,8,115,5,,,,
147472,Shooting Star,2013,2,5,30,10,33,5,,,,
5308,Sahara,2002,2,2,10,6,116,5,,,,
270133,Sumo Slam!,2019,2,8,15,7,42,5,,,,
152245,Cards vs Dice: Strategically Lucky,2013,2,4,15,8,56,5,,,,
126749,Bim Bamm!,2012,2,5,10,6,40,5,,,,
177437,YAK,2015,2,6,0,8,62,5,,,,
4606,Sucking Vacuum,2004,3,6,45,13,449,5,,,,
15624,Gangster,1985,2,6,120,11,69,5,,,,
4568,Racko Plus,2001,2,4,30,8,77,5,,,,
238884,13 Chefs,2017,2,2,10,8,33,5,,,,
206083,Ragers: Champions of the Arena,2016,2,2,20,14,41,5,,,,
121324,Operation Cerberus: The Channel Dash,2011,2,2,20,13,40,5,,,,
3564,Programmer's Nightmare,1998,2,6,20,12,45,5,,,,
5539,Swoggle,1986,1,4,45,10,32,5,,,,
4247,Boarding Party,1982,1,2,60,12,60,5,,,,
2701,Schuss und Tor,1973,2,4,10,8,64,5,,,,
286829,Uxmal,2019,2,4,25,10,70,5,,,,
1407,Alcatraz,1999,2,4,30,10,252,5,,,,
22616,Crystal Faire,2006,3,5,120,10,51,5,,,,
1138,Army of Darkness,1993,1,8,120,12,97,5,,,,
10354,All-Pro Football,1967,2,2,60,0,33,5,,,,
6187,Avalon,2003,2,2,45,12,250,5,,,,
185331,Fruit Salad,2015,2,6,15,6,125,5,,,,
33383,WobBally,2007,1,6,0,5,42,5,,,,
4680,Baton Rouge: Street Fighting in the Louisiana Capital,,,,,,,,,,,
4555,Das Blaue Amulett,1986,2,4,60,10,94,5,,,,
15520,Kids On Stage,1988,2,6,30,3,42,5,,,,
5640,Bombay Bazar,2001,1,4,45,7,121,5,,,,
5000,Tuf-abet,1969,2,4,45,8,33,5,,,,
13072,Airways,1972,2,4,120,10,36,5,,,,
9201,Spy,2004,2,4,30,10,530,5,,,,
19036,Villainy: The Supervillainous Card Game,2005,2,2,0,10,39,5,,,,
40808,J'te Gage Que... 2,2009,4,50,120,12,32,5,,,,
1427,GRO: Battle for the Petri Dish,1999,2,2,90,10,38,5,,,,
22259,Kroko Loko,2004,2,4,15,4,42,5,,,,
148918,Scriba,2011,2,4,90,10,47,5,,,,
33288,T.E.G. II,1984,2,6,120,0,52,5,,,,
52626,Family Alias,2011,3,8,45,7,51,5,,,,
139690,ApocalypZe Card Game,2014,2,4,45,13,55,5,,,,
6913,The Battle of Agincourt,1978,2,2,120,12,48,5,,,,
20138,Rotundo,2005,2,5,20,9,107,5,,,,
9094,MacArthur: The Road to Bataan,,,,,,,,,,,
160545,Crazier Eights,2014,2,4,10,10,33,6,,,,
31216,Whack a Catgirl,2007,2,5,30,14,157,5,,,,
159525,Apocalypse Universe: Galactic Arena,2014,2,6,30,10,53,6,,,,
153319,Query,2014,3,8,45,14,30,7,,,,
11873,AMC Reel Clues,2002,4,30,0,12,54,5,,,,
3639,Strange New Worlds,1978,2,6,90,0,47,5,,,,
2373,Vendetta,1991,3,5,60,10,60,5,,,,
19030,Frankenstein,2005,2,2,15,10,46,5,,,,
12943,Go Mental,2003,3,6,60,12,31,5,,,,
136,Robin Hood,1999,3,6,30,8,84,5,,,,
3628,Freche Frösche,2002,2,6,30,5,35,5,,,,
5057,Never Call Retreat,1983,2,2,180,12,41,5,,,,
32682,Scene It? Disney Second Edition,2007,2,12,45,6,144,5,,,,
42360,Space Pirates,2009,2,4,60,12,150,5,,,,
237712,Floppy Ears,2017,2,4,10,5,31,5,,,,
28246,Zanzibar,2007,2,5,45,10,143,5,,,,
205873,Freaky,2016,2,5,15,8,70,5,,,,
26025,Tumba,2006,1,99,5,8,60,5,,,,
29491,Dipole,2007,2,2,30,0,46,5,,,,
3814,Desert War: Tactical Warfare in North Africa,1973,2,4,180,12,49,5,,,,
24795,Cleopatra's Caboose,2010,3,5,105,10,199,5,,,,
124224,Making Profit: The Boardgame,2012,2,6,45,8,50,5,,,,
65889,Seven Card Samurai,2010,2,8,30,9,166,5,,,,
27372,Bonaparte,2006,2,6,180,12,33,5,,,,
8267,Bunker Hill,1995,2,2,120,12,69,5,,,,
112844,Swintus 2.0,2011,2,10,15,10,109,5,,,,
203401,Luther: Das Spiel,2016,2,4,45,10,50,5,,,,
5463,Mind Maze,1970,2,2,10,8,58,5,,,,
93041,Guilty Gods,2011,2,2,20,12,32,5,,,,
64219,Scattergories To Go,2007,2,4,30,10,30,5,,,,
75445,Grunwald: Walka 600-lecia,2010,2,2,30,12,30,5,,,,
6806,Nautic Miles,1977,2,6,60,0,32,5,,,,
54604,High School Drama: Varsity Edition,2010,2,5,60,12,33,5,,,,
19916,Cups,1969,2,2,20,8,31,5,,,,
10392,Campaigns of Napoleon,1980,1,4,360,0,34,5,,,,
17738,Ostfriesenlauf,2005,2,4,45,10,33,5,,,,
5863,Canadian Civil War: La Guerre de la Sécession du Canada,1977,4,4,360,12,38,5,,,,
9901,Electric Jeopardy Game,1987,3,4,30,10,38,5,,,,
282347,Wormlord,2019,2,8,10,6,43,5,,,,
231362,Sweet Honey,,,,,,,,,,,
218577,Bubble Jungle,2017,2,4,10,5,44,5,,,,
23374,HeroCard Champion of New Olympia,2006,2,4,20,10,58,5,,,,
148660,Clumsy Thief,2013,2,6,15,8,39,5,,,,
8519,How to Host a Mystery: Star Trek - The Next Generation,1992,8,8,360,14,65,5,,,,
126206,Dragon Whisperer,2013,3,6,30,10,92,5,,,,
3951,Octrix,1970,2,4,60,0,33,5,,,,
27460,Power Yahtzee,2007,1,4,25,8,41,5,,,,
159774,Rycerze i Zamki,2014,2,4,15,6,53,5,,,,
118713,Peek-a-Boo!,2012,2,4,30,6,33,5,,,,
24245,Laser Battle,2006,2,2,15,8,151,5,,,,
582,Kampf um Rom,1995,3,4,180,16,37,5,,,,
283521,Are You A Robot?,2019,2,3,2,8,87,5,,,,
18262,Hide & Seek Safari,2005,2,2,20,4,55,5,,,,
166390,Moscow to Paris,2014,2,4,30,8,32,5,,,,
7711,Hats Off,1968,2,4,10,5,41,5,,,,
158256,Last One Lost,2014,2,2,5,6,83,5,,,,
190162,Putin Strikes: The Coming War for Eastern Europe,2016,2,2,240,12,31,6,,,,
9681,Nosey Neighbor Card Game,1981,2,6,20,7,122,5,,,,
93164,Spline,2011,2,2,10,6,34,5,,,,
209284,Hamster Clan,2016,1,4,10,4,97,5,,,,
15559,Quak,1994,2,4,15,4,48,5,,,,
205604,Tricksters,2016,1,8,20,10,54,5,,,,
118567,Gladiatori,2012,1,4,90,14,74,5,,,,
227070,Scrooge: The Board Game,2017,2,6,90,8,31,6,,,,
12675,The Simpsons Group Photo,2003,2,4,15,10,31,5,,,,
347,Fishy,1991,3,6,30,10,64,5,,,,
905,Vagabondo,1979,2,6,30,8,35,5,,,,
8178,Constellation,2003,2,3,30,10,40,5,,,,
146597,Discount Salmon,2013,2,5,10,8,175,5,,,,
167892,Gang Up!,2015,3,5,30,10,112,5,,,,
124378,Die kleinen Drachenritter,2012,2,4,10,5,78,5,,,,
90735,Chaos,2010,2,6,0,8,41,5,,,,
123491,Si j'étais Président...,2012,3,6,20,10,30,5,,,,
310076,Roundforest,2020,2,4,60,8,34,5,,,,
24969,Pit Fighter: Fantasy Arena,2006,2,163,30,8,45,5,,,,
234383,Mucho Macho,2017,2,8,10,8,42,5,,,,
26976,Kingdom Hearts TCG,2006,2,2,20,8,56,5,,,,
315610,Massive Darkness 2: Hellscape,2021,1,6,0,14,84,5,,,,
1227,Stonewall,1996,2,4,45,8,61,5,,,,
6087,Sicily '43: The Beginning of the End,1981,2,4,240,12,58,5,,,,
1947,Robin Hood,1991,2,6,60,12,61,5,,,,
194496,Risk: Captain America - Civil War Edition,2016,2,4,90,10,72,5,,,,
126464,Array,2012,2,5,0,8,42,5,,,,
10203,ASAP,1987,2,12,20,8,76,5,,,,
218349,Fortresses & Clans,2017,2,2,90,14,30,6,,,,
120254,The Presidential,2012,2,2,45,11,31,5,,,,
30582,Good Question!,2007,3,8,30,10,79,5,,,,
62533,Rolit Travel,2008,2,4,15,7,35,5,,,,
188493,Sequence Cats,2013,2,6,0,7,40,5,,,,
1981,Schwarzmarkt,1996,3,5,45,12,92,5,,,,
12737,Goofy Golf Machine,1994,1,4,10,6,31,5,,,,
2996,Dodge City,1983,2,5,60,8,35,5,,,,
123495,Dreaming Dragon,2012,2,4,30,6,43,5,,,,
8502,Big League Baseball,1967,2,2,90,0,45,5,,,,
128282,Party & Co Disney,0,4,16,30,4,36,5,,,,
4814,Rubout,1989,2,8,180,8,65,5,,,,
172035,Thumbs Up!,2015,2,6,10,6,105,5,,,,
179537,Titus Tentacle,2015,2,4,45,4,74,5,,,,
119474,Act Too,2012,4,10,25,8,56,5,,,,
204600,The Crow: Fire It Up!,2016,2,5,60,17,31,5,,,,
216072,Top Gun: Plot Twist Party Game,2017,3,5,30,14,32,5,,,,
15880,The Hollywood! Card Game,2005,3,4,15,12,341,5,,,,
5966,Sequence Dice,1999,2,4,20,7,206,5,,,,
235251,Forest,2017,2,5,15,6,155,5,,,,
4232,SS Panzer: Bloodbath at Kursk,1996,1,2,180,12,65,5,,,,
42006,Glücks-Piraten,2008,2,4,10,4,96,5,,,,
32330,Arnhem 1944,1996,2,6,240,0,35,5,,,,
12281,Versailles,2004,2,6,15,8,33,5,,,,
19696,Taverne de la Licorne,2004,3,5,45,10,34,5,,,,
22048,Trivial Pursuit DVD Disney Edition,2005,2,4,60,12,69,5,,,,
20146,Der Weg nach Drakonia,2005,2,6,90,8,97,5,,,,
155494,Game Developerz,2014,2,6,120,14,69,5,,,,
259897,Ghostbusters: The Card Game,2018,2,5,30,8,57,5,,,,
9013,Battle of the Five Armies,1975,2,5,180,12,34,5,,,,
3357,Wie Hund und Katz!,2002,2,6,30,10,116,5,,,,
3512,Doorways to Adventure,1986,2,6,60,10,44,5,,,,
8700,Empire (Third Edition),1981,2,2,180,14,43,5,,,,
131530,The Hobbit: An Unexpected Journey,2012,2,4,15,7,127,5,,,,
9776,The Incredible Hulk Smash,1998,2,4,30,6,49,5,,,,
56244,Honfoglaló,2015,2,10,0,6,49,5,,,,
154841,Knuckle Sammich: A Kobolds Ate My Baby! Card Game,2013,2,8,15,14,46,5,,,,
4022,Diceball!,1991,2,2,45,8,50,5,,,,
19957,Blitz,0,2,9,30,10,195,5,,,,
3996,Sudden Death!,1978,2,4,30,0,34,5,,,,
8419,Operation Apocalypse,1996,1,1,120,12,40,5,,,,
230881,Rollers Deluxe,2017,2,6,0,8,35,5,,,,
18128,Solferino: 24 Juin 1859,1978,2,2,0,12,31,5,,,,
148179,Oss,2013,2,6,30,7,91,5,,,,
24325,Toppling the Reich: The Battles for the Westwall,2006,2,2,900,12,39,5,,,,
189615,Pingwiny z Madagaskaru,2015,2,4,60,7,45,5,,,,
67429,Shapes & Colors,2008,1,3,10,2,31,5,,,,
8670,Der Herr der Ringe: Die Rückkehr des Königs,2003,3,4,60,10,45,5,,,,
6355,Cirondo,1991,2,4,90,0,78,5,,,,
21276,Grand Tribunal,2006,3,5,90,12,91,5,,,,
6047,Port Arthur: The Russo-Japanese War,1992,2,2,180,12,101,5,,,,
28068,Four Twenty-one,0,2,8,5,0,38,5,,,,
2806,U-Boat,1959,2,6,30,12,71,5,,,,
3788,The American Goldrush 1849,1985,2,10,120,12,30,5,,,,
204681,Sovereign Of The Seas,2017,1,2,720,0,37,5,,,,
4969,Manhunt,1972,2,4,90,8,52,5,,,,
7189,Pitch Six,2003,3,6,30,12,92,5,,,,
5517,Mine!,1993,3,5,60,13,51,5,,,,
194040,Star Wars: Rule the Galaxy,2015,1,4,30,6,60,5,,,,
93271,Convocados,2011,2,2,25,8,41,5,,,,
148442,nullern,2013,2,7,0,8,47,5,,,,
235807,Reanimator,2018,1,4,90,14,31,5,,,,
821,La Trel,1994,2,2,60,10,51,5,,,,
6701,Battlecards: World Conflict - Pacific Theatre: Starter Set,2003,2,8,60,10,69,5,,,,
4968,Big Foot,1977,2,4,45,8,64,5,,,,
5957,Tito and his Partisan Army: Yugoslavia,,,,,,,,,,,
7256,Digit,1987,2,4,20,8,170,5,,,,
7553,Babylon,2003,2,2,5,7,286,5,,,,
237585,Cock Block,2018,2,4,15,13,35,5,,,,
156746,Kombat Kittens,2014,2,5,20,9,31,5,,,,
35466,With Sword and Shield,2008,2,6,30,12,40,6,,,,
3037,Escape from Altassar,1982,2,2,60,10,33,5,,,,
1109,Last Minute,2000,2,3,20,8,33,5,,,,
10459,Tilt'n Tumble,1997,2,2,10,6,33,5,,,,
11347,Seega,0,2,2,20,8,39,5,,,,
165711,Pizzeria Italia,2014,2,6,0,6,44,5,,,,
3894,Brilliant Lances,1993,2,6,120,12,52,5,,,,
147396,Dr. Hrubec,2013,2,5,40,13,53,5,,,,
69703,Phase,2016,2,5,40,14,61,5,,,,
245528,Grimslingers: Advanced Duels,2018,1,2,20,14,42,5,,,,
15121,Exago,2004,2,6,30,9,195,5,,,,
169713,Monopoly: The Big Bang Theory,2014,2,8,120,12,36,6,,,,
32415,Srebrna flota,1994,2,8,180,0,47,5,,,,
80972,Meteor Strike,2010,2,2,10,7,50,5,,,,
88005,Aguila Roja,2010,2,4,90,12,45,5,,,,
131282,Professor Pugnacious,2013,2,4,45,14,83,5,,,,
20429,Supercharge: Battle of El Alamein,,,,,,,,,,,
199026,Neko-in,2015,3,6,30,7,36,5,,,,
5067,Lifetime,1996,3,6,45,12,43,5,,,,
129272,Prime Wars,2013,2,4,20,0,47,5,,,,
7862,Birds,,,,,,,,,,,
14032,Finders keepers!,1993,2,6,20,5,189,5,,,,
167764,Life & Legend,2016,1,4,60,10,33,6,,,,
1453,Pain Doctors: The Game of Recreational Surgery,1996,2,6,60,14,47,5,,,,
5266,Scorpion,1983,2,4,20,10,33,5,,,,
154585,Groovy Pips,2014,2,6,25,8,42,5,,,,
40617,Würfel Express,2009,2,6,30,8,54,5,,,,
18288,Psychologizer,0,2,8,0,0,30,6,,,,
18983,La Segunda Guerra Mundial,1982,2,4,90,0,77,5,,,,
1400,Columbus,1991,2,5,60,10,63,5,,,,
183881,Goblin Dice,2015,2,6,30,8,82,5,,,,
3239,Nessie Hunt,1986,1,5,60,0,52,5,,,,
24387,Dilbert: The Board Game,2006,3,6,90,14,181,5,,,,
1522,Get Out,1998,2,8,120,10,244,5,,,,
14233,Caramba!,2004,2,4,30,10,45,5,,,,
191512,Kuhno,2016,2,5,20,8,39,5,,,,
113518,Eternas,2011,2,2,5,6,34,5,,,,
125326,Sedition Wars: Battle for Alabaster,2013,2,2,60,12,293,5,,,,
141544,Cluedo: Die drei ???,2013,2,6,30,8,32,5,,,,
152822,Xoom Cubes,2013,2,4,10,6,32,5,,,,
201048,Monkey Butt,2016,2,8,30,8,40,6,,,,
13070,Revolución,1999,3,6,45,10,31,5,,,,
6109,Mafia,1981,3,5,120,13,33,5,,,,
185228,Rolf,2017,2,8,30,8,34,5,,,,
2933,Ringside,1980,2,2,60,10,36,5,,,,
35674,Arktia,2008,2,4,15,12,113,5,,,,
14591,Bushi,1970,2,2,60,12,40,5,,,,
18907,War in the Aegean,2005,2,2,300,12,42,5,,,,
81263,My First Triominos,0,2,4,30,4,42,5,,,,
7186,Weapons & Warriors: Cavalry Attack Set,1994,2,2,30,7,30,5,,,,
1226,Babuschka,1982,2,4,30,8,51,5,,,,
248695,Samurai Jack: Back to the Past,2018,2,5,60,13,56,6,,,,
14343,Zeepkistenrace,2004,2,6,15,6,32,5,,,,
171385,Shuffle My Little Pony,2014,2,4,20,5,34,5,,,,
157675,Wash Dash,2014,2,6,20,6,45,5,,,,
1322,Chip-Chip Hurra,2001,2,4,45,6,114,5,,,,
21563,Avista,0,2,10,15,8,66,5,,,,
4123,Gambler,1975,2,4,45,10,284,5,,,,
2401,Globetrotters,1984,2,6,90,12,199,5,,,,
141725,Justice League: Axis of Villains Strategy Game,2013,2,4,60,8,229,5,,,,
208888,Il Trono di Mortadella,2016,2,7,45,10,33,6,,,,
287580,Space Bowl,2019,2,8,35,8,31,5,,,,
99286,Raiding Parties: Golden Age of Piracy,2012,2,4,30,10,47,6,,,,
4614,The Touch,2002,2,6,45,0,37,5,,,,
171540,Mount Pingo,2015,1,5,15,5,36,5,,,,
8221,The 90's Game,2003,2,6,90,15,41,5,,,,
8675,Tops,2002,2,4,20,7,47,5,,,,
5836,Wordrop,2002,2,4,30,8,53,5,,,,
2545,Contigo,1974,2,4,45,12,67,5,,,,
209220,Lady Richmond: Ein erzocktes Erbe,2016,2,5,30,8,65,5,,,,
482,Sky Runner,1999,2,5,30,8,406,5,,,,
32164,Borneo,2007,3,5,45,10,182,5,,,,
172118,Cave Pilot 55,2015,1,4,100,14,36,6,,,,
172063,Ring it!,2015,2,9,0,5,31,5,,,,
19763,Taboo Quick Draw,2002,4,8,60,8,37,5,,,,
4738,Dead Stop!,1979,2,2,30,8,37,5,,,,
59310,Mucks Mäuschen Still,2009,2,4,15,5,34,5,,,,
5349,Kesselschlacht: Ukraine Spring 1944,1992,2,2,480,12,50,5,,,,
94484,Stone Soup,2011,2,6,15,5,57,5,,,,
11551,Casbah,2004,1,4,45,8,35,5,,,,
208170,Stellar Armada,2017,1,4,20,13,62,5,,,,
201139,Haiku Warrior,2016,1,4,60,13,34,5,,,,
215796,Spank the Yeti: The Adult Party Game of Questionable Decisions,2016,2,10,30,17,47,5,,,,
27853,Aunt Millie's Millions,2007,3,6,20,10,73,5,,,,
77148,Globalization,2010,2,6,60,12,84,5,,,,
191714,Lil' Cthulhu,2016,2,5,60,6,55,5,,,,
128290,SET Junior,2012,2,4,15,5,64,5,,,,
172410,Flea Market,2015,3,5,40,8,98,5,,,,
7269,Monopoly: The Heirloom Edition,1997,2,8,300,8,65,5,,,,
365,Tricks,1995,3,5,30,10,60,5,,,,
7802,Tank Commander: The Eastern Front,1997,2,4,45,10,35,5,,,,
14354,2ème D.B. 'I' Normandie,1983,2,2,0,12,33,5,,,,
31715,IQube,2006,1,4,30,0,31,5,,,,
9083,Grunwald 1410,1999,2,2,180,12,37,5,,,,
54743,Scene It? 80s,2009,2,12,30,13,51,5,,,,
18913,Tabu Body Talk,2001,4,16,0,12,53,5,,,,
4695,Weapons & Warriors: Lashout Launcher Set,1994,2,2,30,7,30,5,,,,
6553,Pussy Cat,2003,2,2,20,8,83,5,,,,
11394,Shopping List,1995,2,4,15,3,107,5,,,,
198855,GearSeed,2016,2,4,30,0,71,5,,,,
160537,Code Monkey Island,2014,2,4,45,6,34,5,,,,
16314,Party Scrabble,2004,2,4,0,8,42,5,,,,
119472,Konito?,2012,2,12,30,8,113,5,,,,
33418,Therapy,,,,,,,,,,,
12956,FutuRisiKo,1992,3,6,180,10,250,5,,,,
3107,Mömmen,2001,2,5,45,7,42,5,,,,
5435,North Sea Oil,1974,2,6,120,12,51,5,,,,
336,Jumpin,1964,2,2,15,8,197,5,,,,
11703,War of the States: Chickamauga & Chattanooga,2003,2,2,30,12,54,5,,,,
156567,Would I Lie to You?,2011,2,8,0,12,36,5,,,,
14567,Pro Foto-Football,1977,2,2,0,12,35,5,,,,
62637,Viewpoint,2009,2,6,15,7,65,5,,,,
22469,Avatar: The Last Airbender Trading Card Game,2006,2,2,15,0,55,5,,,,
65087,Beyblade,1999,2,2,10,0,62,5,,,,
34958,Six,2008,2,5,6,8,109,5,,,,
56406,Activity Club-Edition,2002,3,16,45,18,116,5,,,,
176286,A.D.A.P.T.,2016,2,3,40,7,123,5,,,,
109732,Three Little Pigs,2010,2,4,0,3,44,5,,,,
228740,Kitten Klash,2018,2,2,2,6,107,5,,,,
18902,Sputnik,2005,2,6,15,7,168,5,,,,
72560,Cranium Junior,2009,2,0,20,7,33,5,,,,
107680,Broomsticks and Backflips,2011,2,4,15,4,54,5,,,,
9087,KRASH!,2001,2,2,60,12,31,5,,,,
212310,Pick Your Poison,2016,3,8,45,12,55,5,,,,
17420,Rette sich,,,,,,,,,,,
5926,Glory Road: The First Battle of Bull Run,1986,2,2,120,12,33,5,,,,
5165,Code Breaker,1998,2,4,20,10,38,5,,,,
36560,Click Clack,2008,2,4,20,5,99,5,,,,
11258,Abagio,2004,2,2,38,10,49,5,,,,
256540,The Brady Bunch Party Game,2018,3,8,20,9,38,5,,,,
197571,Pie Rats of the Carob Bean Farm,2016,2,6,45,10,33,6,,,,
193272,Bücherwurm,2016,2,8,30,8,54,5,,,,
2867,The Baton Races of Yaz,1984,2,2,60,8,66,5,,,,
29694,Die kleine Hexe,2007,2,4,25,5,51,5,,,,
287810,New Phone,,,,,,,,,,,
2897,In Pursuit,2001,4,8,60,12,167,5,,,,
542,Animocrazy 豬事議會,2000,4,10,30,10,1141,5,,,,
185028,Giraffometer,2015,2,8,40,10,99,5,,,,
105434,Dingbats,2003,2,0,0,10,34,5,,,,
4426,Adeptus Titanicus II,2000,2,2,120,0,36,5,,,,
13024,James Bond 007,1965,2,4,45,10,31,5,,,,
132717,Words with Friends,2012,2,4,0,13,82,5,,,,
2911,Point-Blank,1979,2,2,10,8,83,5,,,,
38981,Bobby Sitter,2008,2,6,10,5,181,5,,,,
153516,Zombeasts,2014,2,4,20,8,71,5,,,,
2417,Charge it!,1972,2,6,30,0,62,5,,,,
254417,Clickbait,2018,3,8,30,14,59,5,,,,
21613,Diabolo,2006,3,5,30,8,466,5,,,,
5077,Chaos,1970,2,4,20,8,63,5,,,,
9022,Im Reich des weißen Bären,1991,2,4,45,8,59,5,,,,
157061,Superbohaterowie,2014,2,5,15,6,41,5,,,,
31820,Festival,2007,4,5,30,0,38,5,,,,
7541,Killer Angels,1984,2,2,300,12,35,5,,,,
17348,InuYasha TCG,2004,2,2,30,12,31,5,,,,
2637,Rome At War I: Hannibal at Bay,2000,2,2,120,12,113,5,,,,
13464,Alfapet,1994,2,4,60,10,418,5,,,,
7421,Rhumb Line,2003,2,2,25,0,47,5,,,,
107811,For Fame & Fortune,2011,2,6,20,14,39,5,,,,
21051,Tooor!,2005,2,2,20,12,83,5,,,,
11208,Hopple-Popple,1995,2,4,15,3,33,5,,,,
10718,The Garden Game,1980,2,4,0,12,56,5,,,,
604,Verrat!,1999,4,4,60,12,45,5,,,,
2315,Saratoga: 1777 - Burgoyne vs Gates,1974,2,2,90,0,36,5,,,,
127590,Movie Trailer,2012,3,8,45,14,34,5,,,,
119856,Button Up!,2012,2,2,15,8,159,5,,,,
183883,Port of Piraeus,2015,3,6,60,12,53,5,,,,
3209,Pennant Race,1983,1,12,10,12,92,5,,,,
182284,Motto,2015,2,4,30,8,62,5,,,,
4372,Froop!,2002,2,10,30,0,57,5,,,,
11955,Waz Baraz,2004,3,6,20,10,79,5,,,,
137685,Muses,2013,1,1,5,0,38,5,,,,
90972,Mermaid Beach,2011,2,5,15,6,55,5,,,,
4025,Lankhmar,1976,2,4,240,12,40,5,,,,
3633,Sid Meier's Civilization: The Boardgame,2002,2,6,360,12,2676,5,,,,
2718,War! Age of Imperialism,2001,2,6,180,12,800,5,,,,
234316,Super Kitty Bug Slap,2017,3,5,20,6,39,5,,,,
5156,Crime Solvers,1986,1,12,120,12,43,5,,,,
3465,Black Hole,1978,2,2,30,10,100,5,,,,
23373,HeroCard Galaxy,2006,2,4,60,10,65,5,,,,
190737,Star Wars: Star Battle,2015,2,4,45,8,31,5,,,,
5790,Chutes Away!!!!!,1977,2,4,20,4,47,5,,,,
17284,Kazink,2005,2,4,15,7,80,5,,,,
86270,Discover India,2010,2,5,45,8,134,5,,,,
263426,Officinalis,2019,1,4,30,7,39,5,,,,
9049,Teenage Mutant Ninja Turtles Game,2003,2,4,60,6,123,5,,,,
30952,The Witcher: The Adventure Card Game,2007,2,4,60,12,257,5,,,,
9816,LEGO Time Cruisers Game,1997,2,4,30,8,36,5,,,,
24779,UNO House Rules,1998,2,10,30,7,67,5,,,,
10811,Piraten,,,,,,,,,,,
183481,Rackare!,2015,3,20,60,15,49,5,,,,
220642,This Belongs in a Museum,2017,2,4,30,10,49,5,,,,
150615,Fanhunter: Las Montañas de la Locura - Electric Boogaloo,2013,1,5,30,10,48,5,,,,
146309,Kronen für den König,2013,3,4,45,10,43,5,,,,
2940,A Dog's Life,2001,2,6,90,8,575,5,,,,
204671,Dear Leader,2016,5,9,60,13,45,6,,,,
234062,Highlander: The Duel,2018,2,2,25,13,38,5,,,,
48154,Take a Chance,2009,2,5,30,8,33,5,,,,
15877,Abbeville 1940,1996,2,2,0,12,30,5,,,,
177680,Ninja Dojo Fight!,2015,2,4,15,7,55,5,,,,
90471,Hippo Hopp,2011,2,4,30,8,53,5,,,,
33950,Solo Tower Hack,2007,1,1,10,0,57,5,,,,
180975,Crimson Creek,2016,2,6,90,16,256,5,,,,
8950,Bid It,2003,2,6,30,8,32,5,,,,
1611,Bullwinkle and Rocky Role Playing Party Game,1988,2,10,90,12,70,5,,,,
